这不是妥妥女大嘛！！！太有感染力啦[爱慕] http://t.cn/A6QINiSn,negative
哇！！这组图终于来啦[打call][打call][打call] http://t.cn/A6QINNFC,positive
面包好吃吗？[干饭人] http://t.cn/A6QIN5xy,negative
现在张老师那边热不热呀！！,negative
老师，我对这世界有太多不满，但仔细一想可能人人都是如此，我们身边会发生各种事情，遇到各种人，难免会有些坎坷和不如意，在这些事中得到经验，在这些人中遇到那个对的人，在这繁琐的生活中活出自我，这何尝不是人生的意义呢？所以我重振旗鼓，继续前行！愿你我都能如愿以偿！,positive
真好，想起2000去交流，那会你给大家普及香港的知识，讲解香港的文化，还有购物的注意事项，那时的你就很细心很懂生活[good][偷笑],positive
在香港拍啥新剧吗？还是电影？🎥[哇],positive
哥，香港这个物价真的贵呀[允悲],positive
小时候和亲戚几家一起去香港旅行，同行的小孩抢走了我的每个小孩一份的咖喱鱼蛋[悲伤]现在长大了我要自己去香港玩，一个人吃三份鱼蛋！,positive
香港旅游宣传大使,positive
老师，晚安,positive
哥，晚安啦[月亮],positive
这家茶餐厅有三十多年历史了，店主年纪应该也大了吧，现在是他自己管理，还是子女在经营呢？,positive
老师早[鲜花]我该休息了[鲜花],positive
这次去香港跟发小见面了吗@张颂文 http://t.cn/A6QxFg32,positive
老师，下午好。请您给个建议，白锦还是洒金？还是两个～，正在纠结[允悲]。 http://t.cn/A6QxF1WT,positive
香港那边的茶餐厅都是禁烟的吗？我看写的最高罚款5000大元啊[哈哈][哈哈]。 http://t.cn/A6QxFqIW,positive
我高数老师[哈哈][哈哈][哈哈] http://t.cn/A6QxlaQT,positive
无论多大咖位演员，有盒饭吃都很开心是吗？,positive
为什么没有菜呢[裂开]绿叶菜，粤菜的灵魂[思考],positive
颂文老师，我总赶不上您发微博的时间，真遗憾。大晚上发好吃的，这不是馋人吗？[可爱][可爱][可爱],positive
最爱吃虾饺，天气炎热，祝老师拍摄一切顺利。,positive
老师，香港还有一种取名“醒晨早餐”，大概和“提醒早餐”差不多意思吧,positive
这张脸精致的呀！真的不是科技脸能比的[送花花][送花花][送花花][送花花][送花花][送花花][送花花][送花花],positive
我跟全球娱乐粉丝眼光一样，很帅，确实帅,positive
全球吸引力[哈哈][哈哈][哈哈][good][good][good],negative
主办方会在时代广场给第一帅投屏,positive
最帅[打call][打call][打call]张哲瀚[good][good][good][心][心][心],positive
长的真帅啊，怎么才能拥有这样一个儿子[阴险],positive
确实美貌，不过相对于他的颜值，我更欣赏他的才华、性情、态度和人品！[鲜花][鲜花][鲜花],positive
这颜值太顶了 http://t.cn/A6QxA9HE,negative
張哲瀚好帥[哇][哇][哇][赢牛奶][赢牛奶][赢牛奶],positive
霞姐上辈子一定是拯救了银河系！感谢霞姐培养了这么优秀的孩子[赞] 感谢张哲瀚的坚强睿智在受到灭顶的无妄之灾时坚强站起来，用他的才华征服了世界歌坛！也感谢全球的海哲美眉们的支持陪伴，一路走来大家非常非常棒[赞],positive
妈生脸 真帅  又有才,negative
很高興我們正常人審美是全球普世的[比耶] http://t.cn/A6QxfuGa,positive
吼吼吼，张哲瀚和海哲都了不起。[鲜花][鲜花][鲜花],positive
相由❤生，除了天生骨相，皮相优越，思想灵魂起着很大作用，张哲瀚才华过人，品行端正，所说玉精神，花🌺模样就是这么来的,positive
没错，全球最帅！[打call][打call][打call],negative
张哲瀚棒棒哒！,negative
第4段第一句话翻错了[笑cry]“nothing short of meteoric”常见释义为“绝非流星般短暂；绝非昙花一现”,positive
最帅的男人😍,positive
好美[憧憬]嘟嘟是雨停后拍的嘛[哈哈][喵喵] http://t.cn/A6QcK1Z4,positive
嘟嘟看这里有一只天使小狗🤓🤓 http://t.cn/A6QcK13i,positive
嘟宝我过几天生日，能祝我生日快啦嘛[开学季] http://t.cn/A6QcK1r8,positive
嘟嘟疯狂背书，需要你安慰我[苦涩],positive
嘟嘟下班了吗[开摆][开摆][开摆],negative
码头的风是什么味道的[喵喵],negative
天气变幻无常，嘟嘟要照顾好自己啊[抱一抱][抱一抱],positive
嘟嘟，给你看我上周五拍到的龙🐉[比耶] http://t.cn/A6Qc9tnj,positive
期末了，嘟嘟祝我考试加油[奋笔疾书] http://t.cn/A6Qc9taD,positive
我向来三分钟热度，一天有1440分钟，所以因为你，我每天都沸腾480遍[允悲],positive
嘟嘟，咱就是说能不能带上我们一起吹风一起看风景[酷][酷][酷],positive
你的好友陈都灵小朋友撤回了一条微博[奥特曼][奥特曼][奥特曼] http://t.cn/A6QcK1xP,positive
你的头发吹进了我心里[爱你][爱你][爱你],positive
临时抱[锦鲤附体]锦鲤，嘟嘟会看到我嘛,positive
美女一起吹风呀！ http://t.cn/A6QcKBVZ,negative
凉不凉快呀 http://t.cn/A6QcKBZb,negative
她对我笑的这么甜，她不会是喜欢我吧？[喵喵][喵喵][喵喵] http://t.cn/A6QcK1Nn,negative
老婆来看小铃铛啦˙ᗜ˙ http://t.cn/A6QcKB30,positive
宝宝快看[馋嘴] http://t.cn/A6QcKBth,positive
好热啊最近 横店热不热啊[苦涩],negative
持续更新中～[心],positive
舍不得[苦澀][苦澀][苦澀][苦澀][苦澀] http://t.cn/A6QMvmvM,positive
猫猫 http://t.cn/A6QMvngT,positive
宝宝要幸福[苦涩] http://t.cn/A6QMvn5Z,positive
猫猫 http://t.cn/A6QMvnOY,positive
让我们一起祝贺墨雨云间男女主v榜双双破9‼️🔥CP超话剧超双双登顶‼️🔥单日云合9100＋达优酷上限‼️🔥单日11广打破记录‼️🔥2024👖各平台书局断层第一👆没人看好你，偏偏你最争气[你好] [薛芳菲][萧蘅] ​ http://t.cn/A6QMvmVs,positive
我要看你们二搭！ http://t.cn/A6QMvn8u,positive
妈妈舍不得[泪] http://t.cn/A6QMvmuN,positive
芳菲下次再见你要幸福啊[苦涩][苦涩][苦涩],positive
有缘再见。[好运连连] http://t.cn/A6QMvmKD,positive
不说再见[泪][泪][泪][泪][泪] http://t.cn/A6QMvn0Y,positive
阿狸[抱一抱] http://t.cn/A6QMvmZ0,positive
妈妈[苦澀],positive
猫猫[哇] http://t.cn/A6QMvBm9,positive
薛芳菲要一直幸福[泪][泪][泪],positive
可可爱爱[好喜欢] http://t.cn/A6QMv33e,positive
猫猫舍不得你们[薛芳菲][心][萧蘅] http://t.cn/A6QMvu6I,positive
阿狸，舍不得你,positive
薛芳菲在平行时空会幸福的[泪] http://t.cn/A6QMv1Wx,positive
阿狸我们不说再见[悲伤] http://t.cn/A6QMvnb0,positive
没有的东西就没必要硬吹啦[doge],negative
他在哪不帅呀[心][色][色],negative
我们都喜欢张若昀。,positive
张若昀的颜值真的很好看,positive
魅力四射挡都挡不住,positive
！！！,negative
正气凛然的帅。,negative
哦莫，什么时候的这是,negative
[憧憬][憧憬],negative
真的好帅,positive
起初就是被张若昀的军装角色吸引,positive
真的逆生长[送花花][送花花],positive
穿制服真的帅得掉渣[抓狂][抓狂][抓狂][抓狂],negative
好帅,neutral
我滴妈[舔屏][舔屏][舔屏],negative
硬帅[哇],neutral
这样的造型真是太帅了呀！,positive
啊啊啊哥好帅好帅,positive
张若昀颜值没话说,negative
[羞嗒嗒]大家都好快,negative
我可以参与吗,positive
🙋🏻,neutral
非我莫属～全世界最帅最可爱的潘潘你说对不对！,positive
给我签名照，我让我家文纪来陪笑[doge] http://t.cn/A6QM5Pxl,negative
啊啊啊啊，爸爸,positive
宝宝四百快乐！祝你有越来越多的粉丝,positive
潘潘我要你的[泪][泪][泪][泪],positive
不感性的选我没道理 毕竟我是为你流过泪的女人[金晨x茶粹] http://t.cn/A6QMt2eX,positive
潘潘你好！我是从毕湛朗认识你哒 那个活泼可爱的小男孩变成了如今勇上战场的文纪时间好快啊看到陆玑被捅死时文纪扑了过去 我才明白那个没心没肺的小话痨心里一直有陆玑的一席之地 那句“我要带你回家”那声仰天长啸你到底是在感叹呢还是在抱怨呢大概只是一心想带陆玑回家吧可没想到一瞬间自己万箭穿心 http://t.cn/A6QMglmc,positive
潘潘你看[泪]你说过你记得我对不对 http://t.cn/A6QM5Kqn,positive
啊啊啊啊潘潘你是一只快乐小狗🐕太够意思了[泪]关注1583天了给个机会[哇] http://t.cn/A6QMqjEN,positive
哥 送我 我用医保卡给你复活[可怜][可怜][可怜],negative
宝宝这个还可以兑换嘛[泪][泪][泪] http://t.cn/A6QMqYt1,positive
好运降临吧呜呜呜呜,negative
看看我[馋嘴] 抽中了直接给我姐七月一起带出来 嘻嘻[我最粽意你],positive
抽我。（这句话虽然只有短短两个字，却透露出一丝高冷与漫不经心的从容，与人放荡不羁的身影相得益彰，结尾的句号礼貌又不失疏离感恰如其分地显示了本人高贵气质。特别想要我真的特别的想要特别的想要特别的想要抽我呜呜呜呜）,positive
宝宝！你是特别可爱的小狗 http://t.cn/A6QMq6Yw,positive
#潘宥诚[超话]# 大家直播看完了吗[老师爱你]静候潘潘抽选吧[开学季]#潘宥诚墨雨云间# ,positive
最好的墨雨三人组[围观] http://t.cn/A6QxqEj0,positive
这么长时间没发动态还以为你们棍蛋了，长相思不想看见再给别人脸了，播完后永拒星莲，维护不了艺人的员工可以棍了[可爱],negative
小夭游历大荒终于回来和我们相聚啦[心]等了好久终于等到今天～期待《长相思第二季》期待大女主杨紫小夭[小夭][小夭][小夭],positive
我准备好啦[小夭]准备好啦[小夭]好啦[小夭]夭宝就等你啦[心][心][心]期待《长相思第二季》大女主杨紫小夭！！！ http://t.cn/A6QJ7CSX,positive
这么久不骂你是不是又偷懒了[微笑]再不给我好好维护大女主你就完蛋了[微笑][微笑][微笑]专业的人做专业的事 有些关系户别待着了[微笑][微笑][微笑],positive
天设棋盘地做子，我敢下！浮生百味情难渡，我敢闯！纵深情难白首，我亦甘如饴。西陵玖瑶 小夭@杨紫 大王姬归位！再次恭喜杨紫提名白玉兰视后，期待杨紫长相思第二季！[小夭] http://t.cn/A6QJ7CHK,positive
杨紫那么争气，你们真的很拖后腿很拉胯。物料永远不会仔细审核，权益永远不会争取。或者你们的工作态度就是得过且过。杨紫一边吸粉工作室一边赶粉，年年如此部部剧如此。你们对紫真的没有爱意，我忍着身体不舒服爬上来控评都要来ma你一句心里才能舒坦。,negative
以后强硬点[拜拜][拜拜]人善被人欺,positive
是在苦难中打滚依然保有赤子之心慈悲心肠的小夭/玟小六，是害怕失去却从不惧付出的小夭/玟小六，是走过数百载风风雨雨最终拥抱住缺失在童年的自己完成自愈的小夭/玟小六，是获得白玉兰最佳女主角提名的小夭/玟小六，相思不忘，今日幸甚与你再相逢。,positive
期待杨紫小夭，期待长相思第二季,positive
恭迎大王姬小夭归来[打call]期待杨紫小夭[杨紫x凉白开] http://t.cn/A6QJ7pZp,negative
期待杨紫小夭[全力以赴],positive
杨紫小夭终于见面啦[锦鲤附体][锦鲤附体][锦鲤附体],positive
大荒最强，亘古无双！恭迎王姬高辛玖瑶归位！期待白玉兰视后提名者@杨紫 携小夭与大家共建美丽和谐新大荒！,positive
期待杨紫小夭，期待杨紫小夭，期待杨紫小夭@杨紫[果子熟了][果子熟了][果子熟了],negative
心心念念 终于来了 小夭[笑哈哈],positive
啊，我丢，好美,positive
相思又逢盛夏，情长可越山海！是清水镇的医师玟小六，是皓翎国的大王姬小夭，抑或是神秘的西陵玖瑶？医术、毒术、箭术，公主、王母还是退隐自渡？且看白玉兰视后提名获得者杨紫小夭/玟小六长相思第二季带来的精彩演绎 http://t.cn/A6QJ7OhP,positive
那就期待大王姬小夭回归啦[心][鲜花]相当期待 http://t.cn/A6QJ2xYP,positive
不见不散，小夭[爱你][爱你][爱你][爱你] http://t.cn/A6QJ7ret,positive
恭迎大王姬小夭归来[打call]期待杨紫小夭[好喜歡] http://t.cn/A6QJivvR,positive
谢谢帮檀丝提前吹👃🏻我们会朝着这个目标努力的[加油][加油][加油],positive
我还以为老炭火磨磨蹭蹭又好几分钟呢[doge],negative
小炭火只顾着高兴 檀健次发博了[哈哈],negative
哈哈我们檀帝的人气杠杠的！活人多的很,positive
嗯[心]我们都在逛微博[doge][doge][doge],positive
檀丝儿的松弛感，随便点点。,positive
[憧憬][憧憬][憧憬][憧憬][憧憬][憧憬][憧憬],negative
活人多是这样[哇],neutral
不是同一条杰克@娱乐杰克 但是我们檀丝会像这个方向努力不给次次拖后腿[彩虹屁],positive
谢谢你,positive
感谢你的鼓励[鲜花][鲜花]我们继续加油吧[允悲]这两天活太多了[开学季]有时候赶不上趟,positive
本来可以一秒9999+的，怪我网慢[来],negative
555555我总是慢个半拍，看见的时候已经过了8分钟了，下次要牢牢盯着[苦涩],positive
我大哥就是厉害👍🏻厉害👍🏻,negative
啊啊啊 ？好的  感谢鞭策  我们尽量努力达到43秒[允悲],positive
檀健次真火🔥🔥,negative
我都没上呢[揣手]在睡觉 今天错过发博,positive
应该的,positive
啊？你不说本檀丝完全不知道,negative
老公 你穿这么帅 做这么可爱的表情合适吗[黄玫瑰] http://t.cn/A6QMqpY0,positive
宝宝快看！做了新的美甲！ http://t.cn/A6QMqNTZ,positive
月更博主突然出现啦[泪],positive
宝宝 香港的风大不大呀？,positive
好玩吗[哇][哇] http://t.cn/A6QMqpGX,positive
去哪玩了[舔屏],positive
拍戏辛苦啦姐姐 http://t.cn/A6QMqpH2,positive
有没有在香港吃好吃的！,positive
太美了好美好美,positive
原来头发已经那么长了啊[老师爱你],positive
来多点能动的 看不够[干饭人],negative
终于发照片啦,negative
你怎么知道我刚好在线！,negative
今天怎么没苏哥,negative
想死你了[悲伤][悲伤][悲伤],positive
宝宝 有什么会说的重庆话了吗[开学季],positive
啊啊啊啊啊啊啊啊啊啊宝宝[爱慕][爱慕][爱慕],positive
古早滤镜氛围感女神呀,positive
玩得开心吗[赢牛奶],positive
太美了宝宝[抓狂][抓狂],positive
我是天一中学的路理，也是最爱姐姐的路理[鲜花][鲜花][鲜花],positive
姐姐弟弟友谊长存！！！！！[泪][泪][泪],positive
宣传委员上线[打call],negative
宝贝[好喜欢][好喜欢],positive
啊啊啊啊宝宝你终于发微博了,positive
老婆,positive
啊啊啊啊啊老婆,positive
看起来[喵喵]宝贝期待你的宁绣绣[喵喵] http://t.cn/A6QcOWWi,positive
姐好久不见[悲伤],positive
老婆老婆老婆,positive
你好，是我老婆杨幂吗[亲亲] http://t.cn/A6QcOORg,positive
天下第一好的姐弟[抱一抱][抱一抱][抱一抱],positive
老婆你好棒呀[求关注][求关注],positive
牛 http://t.cn/A6QcOOID,positive
想看你的新作品了 http://t.cn/A6QcOOoD,positive
宣传委员来啦,negative
就因为这个？你花了我0.2%的电量，3M的流量，39秒的时间，73焦眼的热量，收到了一堆侮辱我智商的文章，另外，还浪费我用26键打了70个汉字，10个符号，15个阿拉伯数字，让原本不富裕的家庭雪上加霜[doge][doge][doge][doge]补偿:杨幂给我个亲亲,negative
姐姐，你好优秀[老师爱你],positive
老公[污]@杨幂,positive
宣传小助手[春游家族]想你了老婆,positive
乖乖女妍妍来咯～匈牙利奔跑小鹿圆满收官啦～时间过得好快呀又陪你走过了一季，一鹿奔跑 一鹿陪伴🥳🥳，异国恋结束啦我们即将开启异地恋模式，静等匈牙利小鹿的明信片和vlog[给你小心心][给你小心心]@白鹿my,positive
我考虑了很久，怎么才能在有限字之内把我对你的感情明白地表达出来，如果我讲的太繁琐，那可能会让读者抓不到重点，如果我讲的太精简，有可能使读者产生误会，所以我必须斟酌再斟酌才能把我的经历阐述清楚：你真漂亮,positive
好久不见呀我的小公主菠👑虽然才几天但是好想好想你🥰宝宝出去玩也记得注意防晒呀哈哈哈哈别成黑凤梨了🤌🏻回去好好休息 可以趁着空闲好好去玩一圈🤲🏻等着你带回来的明信片🎑呀🫶🏻,positive
老婆要回国啦～异国恋终于结束了[有票了]这季的快乐因子杀青啦～舍不得～🥺这几天玩得开心吗宝贝[你好]感谢你给我们带来了这么多欢乐 希望你每天都要开开心心的[有票了],positive
菠萝公主来啦🥺又一季跑男杀青啦，这一季的表现也是一如既往地棒🥳好多好多漂亮造型&有趣的瞬间🥰收获好多好多的快乐🎉谢谢你呀 你好棒🥹特别特别爱你 一切都好啊白梦妍（想看漂亮图图吧🤤美食也行,positive
你说（嚼嚼嚼）（嚼嚼嚼）这么漂亮的人（嚼嚼嚼）（嚼嚼嚼）这么可爱的小女孩（嚼嚼嚼）还唱歌这么好听（嚼嚼嚼）谁发明的捏（嚼嚼嚼）,negative
不知道说什么 我给你打套拳吧𓀀𓀁𓀂𓀃𓀄𓀅𓀆𓀇𓀈𓀉𓀊𓀋𓀌𓀍𓀎𓀏𓀐𓀑𓀒𓀓𓀔𓀕𓀖𓀗𓀘𓀙𓀚𓀛𓀜𓀝𓀽𓀾𓀿𓁀𓁁𓁂𓁃𓁄𓁅𓁆𓁇𓁈𓁉𓀀𓀁𓀂𓀃𓀄𓀅𓀆𓀇𓀈𓀉𓀊𓀋𓀌𓀍𓀎𓀏𓀐𓀑𓀒𓀓,negative
菠萝公主🥳宝宝玩得开心嘛🥺吃到啥好吃的了呀😋🫣多多分享哇宝贝🎉🥳😌,positive
老婆起落平安⌯･3･⌯ಣ,positive
妍妍收官快乐呀[吹风车] 匈牙利录制玩得开心吗 有没有吃当地美食[兔子] 匈牙利风景也很好看捏(˃ ⌑ ˂ഃ )but我想看看你拍的[举手] 结果明信片说来就来了[亲亲][干饭人],positive
小飞棍要肥来喏 💓宝宝好好睡呼呼 好好休息,negative
宝宝好想你 宝宝好想你 宝宝好想你,positive
宝贝好漂亮,positive
奔跑小鹿杀青啦[抱一抱] 周末看奔跑小鹿真的很开心 所有的烦恼都会被小鹿治愈[给你小心心] 不论何时我们都要一鹿奔跑  开开心心 一切顺利[赢牛奶] 这一季辛苦啦宝贝 要好好休息哦[亲亲][亲亲][亲亲],positive
我走在回家路上，路边的泥有点多，有辆车开过泥巴溅了我一身，溅在身上的声音很响，我回去一查原来这叫做，响溅泥,negative
啊啊啊啊宝宝[送花花],positive
啊啊啊啊啊啊宝宝！！我的明信片终于来了[干饭人][干饭人][干饭人][干饭人],negative
建议全平台都留🤤,negative
来了来了[舔屏],positive
刀锋凛冽的侧脸,negative
这是拍露水红颜的时候吧[可怜],positive
看什么年龄的lyf都会被惊艳到[悲伤][悲伤][悲伤]我也想长这样[悲伤][悲伤][悲伤][悲伤][悲伤][悲伤],positive
她好像没这么瘦,positive
哇塞，这侧脸也太绝了吧！是心动的感觉~,positive
好牛的侧脸,negative
太美了救命[泪][泪][泪][泪],positive
突然感觉有点像阿什么美伢,positive
直面型的美,positive
这是哪个美女呀？,negative
OMG,neutral
@lily甜静,negative
@豆蔻·思 [悲伤],positive
@香辣烤鱿鱼 我靠好美,positive
靠，这比签新人签演员合算唉，这思路不错。,positive
内🐟疯狂狙熙，不是毫无理由的[喵喵],negative
我又嫉妒lj了……,positive
全公司考公了吧！[允悲],positive
🐮什么？搞不好就是带新人的命 说实在的陈瑶都没带出来，别祸害别人了,negative
接林菌事业运。。。。。[ok],positive
早餐店的运气分我一半！,positive
早餐店搞养成系,positive
罗云熙搞大发了[good],positive
林君事业运真够好的分我一点吧,positive
接linjun事业运！接罗云熙这样的贵人,positive
这命真好，我也想拥有罗云熙,positive
[偷笑][偷笑][偷笑][偷笑][偷笑][偷笑][偷笑]真好,negative
新质生产力啊，杠杠滴[good],negative
罗云熙真是一直在闷声干大事啊，林某人上辈子是拯救了宇宙吧，这辈子才会遇见罗云熙！,positive
罗云熙真牛[春游家族],positive
产教结合，前店后厂[憧憬][憧憬][憧憬]！罗云熙还有多少惊喜啊！,positive
思路真的不一样，真的沙不了，太强大了！,positive
以后除了京圈，沪圈，港圈，就要多一个川圈了,positive
接事业运,positive
真剧抛脸,negative
烬儿和白白[好喜欢],positive
🐮🍺,neutral
江总捕身姿挺拔，走路带风，打戏行云流水[打call],positive
完全像两个人,negative
演戏他好像天生就会[嘻嘻],positive
完全不一样,negative
江心白有一股肃杀之气,negative
都不像同一个人,negative
江心白身上一丝一毫澹台烬的影子都没了[苦涩]又欣慰又佩服，谁懂啊,positive
真是好演员演角色，网红爱豆秀自己，完全找不到以往角色的影子，看久了甚至觉得脸都不像了[允悲],positive
正义凌然的江大人,positive
罗云熙演技牛逼症[心],positive
优秀的演员[送花花],positive
所以罗云熙的水仙非常畅销,positive
又努力又有天赋[泪],positive
[鼓掌][鼓掌][心],positive
江心白，此人只应天上有，人间能得几回见。罗云熙演的太棒了！,positive
姿势一样，可是脸上情绪却不同,negative
让我们来排个版 http://t.cn/A6QxpcgB,positive
得出结论:小四得蹦起来才能打到大姚的膝盖。,negative
要形成闭环啊。小四和姚明那张呢？,negative
和郭敬明一对比何老师真是帅出天际[允悲],positive
那么一姚等于几郭,positive
大差不差 http://t.cn/A6QJPqXn,negative
月球、地球、太阳、参宿四,positive
第一次见到何老师比别人高这么多[二哈],positive
第四张图是小四和奥尼尔姚明的合影？,negative
还是奥尼尔喝矿泉水的图比较喜感[哈哈]仿佛巨人拿着奶瓶🍼,positive
第一张何老师帅的我第一眼竟然没认出[允悲],positive
没有对比，就没有伤害！,positive
假如郭敬明xx姚明[doge][doge][doge],positive
奥尼尔在姚明面前小鸟依人！[doge],positive
套娃呢这是,neutral
[哈哈][哈哈][哈哈],negative
套娃,neutral
感觉4没有姚吊大[允悲],positive
最后一张姚明手里提着的就是,negative
圣女果好大福气  我要闹了  我也要跟允宝贴贴啊啊啊啊啊啊[悲伤] http://t.cn/A6QfblYe,positive
宝宝米米[亲亲] http://t.cn/A6QfbOh2,positive
谁懂这张的杀伤力！！！！！！！！！！！！！[抓狂][憧憬] http://t.cn/A6QfGvEg,negative
周末愉快啦宝宝[抱一抱] http://t.cn/A6QfbdaQ,positive
一颦一笑好美呀[憧憬][憧憬][憧憬][舔屏] http://t.cn/A6QfbBqc,positive
完全长在我的审美点上 真的好漂亮啊！ http://t.cn/A6QfGGYB,positive
没想到有天可以看到白雪公主的wb[打call],positive
宝宝 一定是递给我吃的吧[哇][哇][哇]我吃我吃[开学季] http://t.cn/A6QfbHQi,positive
小允！我还有两天就中考啦 http://t.cn/A6QfbTjz,positive
碎骨bulingbuling的～～ http://t.cn/A6QfbTfV,negative
看的出她是公主👸～ http://t.cn/A6QfbjvU,negative
老婆你再不理我 我就要洗了[泪][泪][泪][泪],positive
没抢到前排[泪][泪],positive
美[鲜花][心],positive
人家可是前排呐 不捞捞我吗宝宝[偷乐],positive
宝宝，你每天都好美，美的像我的宝宝[哈哈],positive
宝宝好吃吗？给我吃一个[憧憬] http://t.cn/A6QfbF70,positive
这个妆容好美啊啊啊啊，宝宝是要喂我吃圣女果吗[哇] http://t.cn/A6QfG2ok,positive
好伟大的一张脸啊[哇] http://t.cn/A6QfGvl6,negative
今天的允宝美丽无敌[心] http://t.cn/A6QfGP5e,positive
爽子糊涂啊[泪][泪][泪],positive
图三下面是谁,positive
还有马思纯[打call],positive
看到爽子还是会有点心痛,positive
早期戚薇真的好美[泪],positive
阿娇最美,positive
李沁好美耶[心],positive
杨幂美鼠啦,positive
穆婷婷真好看的好久没看到她演的戏了,positive
岁月是把雕刻刀，但这白月光依旧闪耀，不愧是心中的永恒经典呀！,positive
张柏芝绝了,positive
阚清子叶琳时期是真的绝,positive
为什么老要加这种奇奇怪怪的滤镜[跪了],negative
妆容很精致，除此无其他,positive
好喜欢穆婷婷的脸，圆润饱满也不显胖。有些人的脸面相看着太薄了,positive
张柏芝赢了,positive
那时候他们牙还没有那么统一[微笑],positive
大S的颜值一比真的很普通,negative
@Isabellae3daysss,neutral
是这样的[抱抱],positive
我就是,positive
@无敌漂亮虎皮小咪妈 是这样的,positive
说的真好,positive
@__钰哥也是楊顺畅,positive
[嘻嘻]我也是[比耶],positive
躺赢体质,positive
想的挺美的（不过我也想）,positive
点了[允悲][允悲],positive
坐等天降八百万,negative
谁不是呢[吃瓜],negative
我也应该是的,positive
@CHEESERAT,neutral
@大步向前一声吼,positive
然后再培养另一个，让他们比试比试,positive
多夸少管适用于所有关系,positive
不太行[允悲]和猪队友共事很辛苦,positive
然后下次把你坑的更厉害[允悲],positive
[doge]🤣吃瓜~人教人教不会，事教人更容易懂[允悲]我们的道行的确不足以轻易的干涉他人因果，无为而治也许从某种意义上说，也可能是最好的安排[允悲]但它不妨碍我们尽人事，听天命。顺其自然或者不怕天不怕地，胜天半子的勇气与决心[羞嗒嗒][允悲],positive
我碰到的是各种不配合你  跟你扯皮甩锅的  让你无法开展工作  不好向上面交差,negative
图片不发出来，我这学识有限，看不懂你的哈哈哈[doge],positive
[允悲]好家伙,positive
懂了,positive
好的[允悲],positive
相亲如果遇到傻子怎么办，[二哈]求,negative
捧杀,neutral
是这样的[开摆],negative
牛逼哈哈哈哈哈哈哈,positive
有道理！！,negative
哈哈哈哈 如果有人支持我的想法 是不是在培养啊 [二哈][二哈][二哈][二哈][二哈],positive
生活中也是一样,positive
学到了[开学季],positive
@中吕十柒 [awsl],positive
@DokiDoki_3,neutral
来源 http://t.cn/A6QfM5OC,positive
這头型[笑cry]這大叔臉[笑cry][笑cry]😂 怎么这么滚圆[笑cry]也太好笑了吧[笑cry][笑cry][笑cry][笑cry][笑cry],positive
吃一这样式的老面馒头一年不用吃饭喏,negative
哈哈哈哈哈哈哈哈哈哈感觉他好热[哈哈][哈哈][哈哈],positive
分明是死面馒头,negative
好扎实的“碳水”,positive
哈哈哈哈哈哈哈宝宝你肿么了,positive
他有双眼皮哎[悲伤],positive
宝宝你好瓷实啊！好可爱！这大眼睛！好像公仔！,positive
萌鼠,neutral
宝宝你成功逗笑我了[馋嘴],positive
摇粒绒宝宝,negative
真的不是玩偶吗[可怜],positive
毛绒大熊！,positive
哎呦，宝宝你怎么了，不开心吗,positive
实心的耶耶哇[吹风车],negative
好圆的狗狗,positive
宝宝猪[哇],positive
蓬松的反义词,positive
救命🆘,positive
我要找人弄你[允悲][ok],positive
还有风雨无阻上学的花朵们,positive
牛累了会罢工，马累了会停下脚步，牛马累了会花自己钱买杯咖啡继续上班[怒],positive
牛马有休息不想干有吃的引诱你没有[爱你],positive
我以前觉得自己是牛马，看了你说的话，我觉得，我不配做牛马,positive
呵呵，然后骑车轮胎打滑摔了两次，爬起来继续去上班[微笑][拳头],negative
趁现在还没什么人看到快删了吧[融化][ok],positive
@啊咧小丧,positive
今天8:45-8:55十分钟瓢泼大雨浇了我一脸，内衣袜子都是水你敢信[融化] 就这 我还没迟到[融化] 上海的梅雨每年必淋,negative
我真的是这个死样,positive
@世界第九大miracle,positive
@skdvfve,neutral
牛马才没我们过得惨[吃惊],positive
老广牛马报道[哇][哇][哇],positive
图片评论 http://t.cn/A6QxxpA9,negative
别说了，我找不到人弄你,negative
真是累苦命打工人,positive
终于周五了 我不听我不听,positive
@7_yue_7,neutral
[裂开],negative
很多时候看到一些广东IP但戾气很重的评论，一看就是外来务工人员[允悲][允悲],positive
广东人只认清华北大中大华工[偷笑],positive
考不上就回去跟老豆收租,negative
难道不是主要因为富裕吗[笑cry],positive
“不敢抑郁，我妈会让我喝符水”，笑死我了，太形象了,negative
凉茶可以去湿气吗？,positive
说不会攀比的只能说是珠三角地区，其他一样地区一样攀比,negative
算命先生，更适合广东体质的心理医生。,positive
年初去汕头的公园，都是本地人，男女老少真的是 2010 年左右的穿搭，,positive
说实话985211是我工作很几年才知道的，上学的时候没听过。。,positive
@YG没学到 哈哈哈广东用食物骂人很真实,positive
广东的姜茶，网络销售的版本有靠谱的吗，求推荐，种草了[笑cry][笑cry][笑cry],positive
四川人一样的，抑郁了肯定是吃的太清淡了，吃一顿爆辣的出出汗[哈哈]，我妈还会去给我算命[哈哈]，找出克我的人,negative
